ts,p_meta,thr,mode,rv_mean,allow,kinds_used
2025-10-10 03:56:38+0000,0.4348597228527069,0.458314,abs,12.810643196105957,1,"lstm,tcn,tx",0.42469504475593567,0.04605194553732872,12.540972709655762,0.4583427608013153,-0.048486027866601944,11.70408821105957,0.421541303396225,0.06677641719579697,14.186866760253906
2025-10-10 03:57:47+0000,0.43508413434028625,0.458314,abs,12.757564544677734,1,"lstm,tcn,tx",0.4251527786254883,0.04663122817873955,12.498226165771484,0.45830774307250977,-0.04772438481450081,11.62081241607666,0.42179185152053833,0.04704458266496658,14.153654098510742
2025-10-10 03:59:10+0000,0.437125563621521,0.458314,abs,12.703607559204102,1,"lstm,tcn,tx",0.4263526201248169,0.04530083388090134,12.434642791748047,0.45830854773521423,-0.04774342104792595,11.62283706665039,0.4267154633998871,0.05349995940923691,14.053342819213867
2025-10-10 04:00:23+0000,0.43441981077194214,0.458314,abs,12.735679626464844,1,"lstm,tcn,tx",0.42679381370544434,0.04513044282793999,12.406476974487305,0.45832371711730957,-0.048079077154397964,11.659497261047363,0.4181419014930725,0.0486576184630394,14.14106273651123
2025-10-10 04:01:33+0000,0.43506407737731934,0.458314,abs,12.754799842834473,1,"lstm,tcn,tx",0.4246627390384674,0.04754771292209625,12.516119003295898,0.4583200216293335,-0.04799653962254524,11.650471687316895,0.4222094714641571,0.05544150620698929,14.097806930541992
2025-10-10 04:02:42+0000,0.4367949366569519,0.458314,abs,12.729581832885742,1,"lstm,tcn,tx",0.4257500469684601,0.045931171625852585,12.45832633972168,0.4583074450492859,-0.04772168770432472,11.620442390441895,0.4263272285461426,0.06061571091413498,14.10997486114502
2025-10-10 04:03:51+0000,0.4335489869117737,0.458314,abs,12.787833213806152,1,"lstm,tcn,tx",0.4245038330554962,0.04836605116724968,12.51197338104248,0.45830780267715454,-0.0477321483194828,11.621597290039062,0.4178352952003479,0.049791134893894196,14.229928016662598
2025-10-10 04:04:59+0000,0.43372154235839844,0.458314,abs,12.846585273742676,1,"lstm,tcn,tx",0.4243389070034027,0.048624418675899506,12.51466178894043,0.458360880613327,-0.04890572652220726,11.749682426452637,0.4184647500514984,0.04159694164991379,14.275409698486328
2025-10-10 04:06:10+0000,0.43207502365112305,0.458314,abs,12.957735061645508,1,"lstm,tcn,tx",0.42190051078796387,0.05177127197384834,12.686264038085938,0.4583926200866699,-0.049632031470537186,11.828530311584473,0.41593194007873535,0.04143426567316055,14.358409881591797
2025-10-10 04:07:18+0000,0.43042171001434326,0.458314,abs,13.051740646362305,1,"lstm,tcn,tx",0.4184736907482147,0.05526648834347725,12.955282211303711,0.45839202404022217,-0.049620311707258224,11.82725715637207,0.4143994450569153,0.041525088250637054,14.3726806640625
2025-10-10 04:08:27+0000,0.43375301361083984,0.458314,abs,13.047256469726562,1,"lstm,tcn,tx",0.41876500844955444,0.05471410974860191,12.943546295166016,0.4584260880947113,-0.05040459707379341,11.91229248046875,0.424067884683609,0.05104406923055649,14.285928726196289
2025-10-10 04:09:35+0000,0.43182259798049927,0.458314,abs,13.092989921569824,1,"lstm,tcn,tx",0.41778573393821716,0.05499368533492088,13.033323287963867,0.45842719078063965,-0.0504319928586483,11.9152193069458,0.4192548096179962,0.04634133726358414,14.330426216125488
2025-10-10 04:10:44+0000,0.43172717094421387,0.458314,abs,13.0741548538208,1,"lstm,tcn,tx",0.4177161753177643,0.05347128584980965,13.060569763183594,0.45841866731643677,-0.05023736134171486,11.894083976745605,0.4190466105937958,0.05174664407968521,14.26780891418457
2025-10-10 04:11:53+0000,0.4305264353752136,0.458314,abs,13.082406997680664,1,"lstm,tcn,tx",0.4178634583950043,0.05466203764081001,13.042293548583984,0.4584192633628845,-0.050247568637132645,11.895220756530762,0.4152964651584625,0.050513856112957,14.30970573425293
2025-10-10 04:13:01+0000,0.4326034188270569,0.458314,abs,13.000062942504883,1,"lstm,tcn,tx",0.42056041955947876,0.05374938249588013,12.850116729736328,0.4583851397037506,-0.04946531727910042,11.810379981994629,0.4188646972179413,0.05499318987131119,14.339691162109375
2025-10-10 04:14:09+0000,0.433849036693573,0.458314,abs,12.995267868041992,1,"lstm,tcn,tx",0.41963598132133484,0.05275070294737816,12.913923263549805,0.45838573575019836,-0.049479495733976364,11.811896324157715,0.42352530360221863,0.05911093205213547,14.259981155395508
2025-10-10 04:15:19+0000,0.4332546293735504,0.458314,abs,12.977208137512207,1,"lstm,tcn,tx",0.420332133769989,0.05250819772481918,12.861063957214355,0.45838257670402527,-0.0494065098464489,11.803947448730469,0.4210491478443146,0.05554356426000595,14.266610145568848
2025-10-10 04:16:28+0000,0.43385109305381775,0.458314,abs,12.973852157592773,1,"lstm,tcn,tx",0.41991370916366577,0.05120799317955971,12.903663635253906,0.45837944746017456,-0.04933401569724083,11.796087265014648,0.4232600927352905,0.056703127920627594,14.221805572509766
2025-10-10 04:17:36+0000,0.43343737721443176,0.458314,abs,12.984289169311523,1,"lstm,tcn,tx",0.4195522665977478,0.050960641354322433,12.92767333984375,0.4583781659603119,-0.049305010586977005,11.79291820526123,0.4223816394805908,0.05088188499212265,14.232275009155273
2025-10-10 04:18:46+0000,0.43432119488716125,0.458314,abs,12.981021881103516,1,"lstm,tcn,tx",0.4198515713214874,0.049858156591653824,12.910502433776855,0.4583839178085327,-0.04943593963980675,11.807124137878418,0.42472806572914124,0.04997660964727402,14.225439071655273
